mutant_id,fraction_disordered,has_clash,iptm,ptm,ranking_score,pLDDT,ipLDDT,binding_score
mutant_24281,0.08,0.0,0.78,0.79,0.82,91.84609195402302,91.19747706422018,9.6144017219792
mutant_24282,0.08,0.0,0.73,0.75,0.77,91.20132706374102,89.91788018433179,9.613792941660178
mutant_24283,0.08,0.0,0.65,0.7,0.7,91.13149425287358,90.07336492890997,9.578077855328855
mutant_24284,0.08,0.0,0.57,0.64,0.63,89.86932079414834,88.00471428571427,9.462608702892645
mutant_24285,0.08,0.0,0.75,0.76,0.79,91.55150470219434,90.75909952606636,9.254343088876547
mutant_24286,0.07,0.0,0.76,0.77,0.8,91.4887983281087,90.36160550458716,9.492729415849489
mutant_24287,0.07,0.0,0.77,0.78,0.81,91.88138975966564,90.83216589861752,9.409397751168534
mutant_24288,0.07,0.0,0.78,0.79,0.81,91.80902821316623,90.78444954128442,9.392851266338903
mutant_24289,0.08,0.0,0.66,0.7,0.71,91.05074190177628,89.92900943396225,9.407494104671736
mutant_2429,0.07,0.0,0.59,0.65,0.64,89.565632183908,87.45585585585587,9.416220685067882
mutant_24290,0.08,0.0,0.69,0.72,0.74,91.12078369905953,90.67466346153847,9.46611303115452
mutant_24291,0.07,0.0,0.59,0.65,0.64,90.71252873563222,89.12544186046512,9.541931532611708
mutant_24292,0.07,0.0,0.61,0.66,0.66,89.19426332288398,87.05127853881277,9.372916212783778
mutant_24293,0.08,0.0,0.7,0.72,0.74,91.08820271682337,90.37799999999999,9.472130516666114
mutant_24294,0.08,0.0,0.55,0.63,0.61,90.1923719958203,88.88342857142857,9.40494284922404
mutant_24295,0.07,0.0,0.63,0.67,0.67,89.93528735632174,88.11133027522935,9.546777523365767
mutant_24296,0.08,0.0,0.56,0.64,0.62,89.45801462904913,87.15291079812206,9.490630454531372
mutant_24297,0.08,0.0,0.59,0.65,0.64,89.90143155694876,88.05466981132074,9.479251970337785
mutant_24298,0.08,0.0,0.57,0.63,0.62,90.07228840125391,88.23210280373831,9.346820822009988
mutant_24299,0.08,0.0,0.75,0.76,0.79,91.32076280041801,90.55759433962264,9.53943633626321
mutant_2430,0.07,0.0,0.67,0.71,0.71,90.70090909090914,88.94400921658986,9.57220727247898
mutant_24300,0.07,0.0,0.58,0.64,0.62,89.93861024033438,87.4708597285068,9.351267670046395
mutant_24301,0.08,0.0,0.54,0.61,0.59,89.2209299895507,87.51271428571428,9.504570078688165
mutant_24302,0.07,0.0,0.68,0.72,0.73,91.14383490073143,89.67880184331798,9.543931109972847
mutant_24303,0.07,0.0,0.55,0.62,0.6,89.99753396029269,88.21347417840376,9.600479593475225
mutant_24304,0.08,0.0,0.68,0.72,0.72,91.25803552769074,90.70360576923076,9.471315998935545
mutant_24305,0.08,0.0,0.72,0.74,0.76,91.0213061650992,89.48328703703703,9.392689427198931
mutant_24306,0.08,0.0,0.68,0.72,0.73,90.87133751306166,90.16955665024634,9.356312141188424
mutant_24307,0.07,0.0,0.7,0.73,0.74,91.32721003134797,90.00322727272727,9.461790832168832
mutant_24308,0.07,0.0,0.7,0.72,0.74,91.4082131661442,90.16146788990824,9.39078740200986
mutant_24309,0.08,0.0,0.74,0.75,0.78,91.07038662486947,89.79285046728971,9.436818203923158
mutant_2431,0.07,0.0,0.72,0.74,0.76,91.24413793103447,89.76831818181819,9.357302825232631
mutant_24310,0.08,0.0,0.68,0.7,0.72,91.14613375130605,90.63014492753625,9.480645561240744
mutant_24311,0.08,0.0,0.48,0.57,0.53,89.47692789968654,86.50423255813953,9.578329869608844
mutant_24312,0.08,0.0,0.43,0.54,0.49,88.99909090909094,85.77268181818181,9.352515778817764
mutant_24313,0.07,0.0,0.57,0.64,0.62,90.26743991640541,88.12316964285712,9.323799551813435
mutant_24314,0.07,0.0,0.61,0.67,0.66,90.07759665621731,87.60928251121078,9.571258168624082
mutant_24315,0.07,0.0,0.59,0.65,0.64,90.40706374085684,88.41114155251141,9.472891691466316
mutant_24316,0.07,0.0,0.55,0.62,0.6,89.5613375130616,86.77964757709252,9.58396382304342
mutant_24317,0.08,0.0,0.49,0.58,0.55,89.44246603970731,86.12331858407079,9.495835901663416
mutant_24318,0.07,0.0,0.46,0.56,0.51,89.18726227795186,86.25926605504588,9.364427957013262
mutant_24319,0.08,0.0,0.72,0.74,0.76,91.09732497387684,90.16009433962263,9.415298597272251
mutant_2432,0.07,0.0,0.71,0.73,0.75,91.27552769070032,89.97918552036198,9.555381754354933
mutant_24320,0.08,0.0,0.73,0.75,0.77,90.72205851619641,89.19397196261683,9.469710010912076
mutant_24321,0.08,0.0,0.59,0.66,0.64,89.48482758620703,87.30537383177571,9.38052983461066
mutant_24322,0.08,0.0,0.73,0.75,0.77,90.90831765935204,89.13425925925925,9.415121858810709
mutant_24323,0.07,0.0,0.74,0.75,0.78,91.43192267502639,90.66458333333333,9.413461053907897
mutant_24324,0.07,0.0,0.73,0.75,0.77,90.7250365726228,88.925,9.405869818668238
mutant_24325,0.07,0.0,0.73,0.75,0.77,90.68245559038652,89.04170506912443,9.392576953486804
mutant_24326,0.08,0.0,0.65,0.7,0.7,90.08887147335427,88.4027358490566,9.442631603073334
mutant_24327,0.07,0.0,0.72,0.74,0.76,90.9453396029258,89.49050925925928,9.497002816470385
mutant_24328,0.08,0.0,0.74,0.75,0.78,91.0104388714734,90.1719431279621,9.52942909728906
mutant_24329,0.07,0.0,0.69,0.72,0.73,91.14298850574724,90.11806603773584,9.271942452451356
mutant_2433,0.08,0.0,0.56,0.62,0.61,89.63916405433655,88.25830097087378,9.47422022260181
mutant_24330,0.08,0.0,0.72,0.73,0.76,91.29149425287366,90.64752380952379,9.419632439736793
mutant_24331,0.08,0.0,0.62,0.68,0.67,89.8457784743992,87.92585714285714,9.478654121597511
mutant_24332,0.08,0.0,0.59,0.66,0.64,89.67914315569482,87.62047393364928,9.421435047490556
mutant_24333,0.08,0.0,0.73,0.75,0.78,90.93726227795182,89.4725462962963,9.51800747771052
mutant_24334,0.08,0.0,0.73,0.75,0.78,90.90742946708468,89.38324074074073,9.518717998461993
mutant_24335,0.07,0.0,0.73,0.75,0.77,90.94037617554855,89.2461574074074,9.28544016008092
mutant_24336,0.07,0.0,0.44,0.54,0.5,89.17005224660384,86.29711009174311,9.447227689290314
mutant_24337,0.08,0.0,0.45,0.55,0.51,89.33848484848481,86.36356807511739,9.26469933747328
mutant_24338,0.08,0.0,0.42,0.53,0.48,88.93846394984335,85.83745454545453,9.266523532295473
mutant_24339,0.07,0.0,0.5,0.59,0.56,88.96650992685484,85.92088888888888,9.275746269855157
mutant_2434,0.08,0.0,0.53,0.6,0.58,89.81962382445136,88.02,9.465357290385835
mutant_24340,0.08,0.0,0.4,0.51,0.46,88.44680250783692,85.49504545454545,9.336918656427246
mutant_24341,0.08,0.0,0.74,0.75,0.78,91.23907001044934,90.04587155963303,9.333143718542953
mutant_24342,0.07,0.0,0.4,0.51,0.46,88.80181818181812,86.01932735426008,9.39218141057127
mutant_24343,0.07,0.0,0.55,0.62,0.6,89.55626959247651,86.79520179372199,9.236823713776747
mutant_24344,0.07,0.0,0.7,0.73,0.75,91.34371995820277,90.12944444444445,9.42129797085873
mutant_24345,0.08,0.0,0.59,0.67,0.65,89.51394984326025,87.28,9.473145340800462
mutant_24346,0.07,0.0,0.72,0.74,0.76,90.82622779519332,89.03160550458715,9.5986179931911
mutant_24347,0.07,0.0,0.72,0.74,0.76,90.84051201671889,89.09578703703704,9.35145237546408
mutant_24348,0.08,0.0,0.68,0.71,0.72,90.93439916405438,90.30780952380952,9.413157300377987
mutant_24349,0.08,0.0,0.67,0.71,0.72,89.99346917450374,88.76091787439614,9.416482443787826
mutant_2435,0.08,0.0,0.68,0.72,0.73,90.76723092998948,89.95445544554457,9.400041097384578
mutant_24350,0.07,0.0,0.72,0.74,0.76,90.88932079414829,89.35564814814815,9.495592057778955
mutant_24351,0.08,0.0,0.73,0.75,0.77,90.60924764890285,88.87532407407407,9.493456333066318
mutant_24352,0.08,0.0,0.6,0.67,0.66,89.69031347962388,87.61661971830985,9.509308052234116
mutant_24353,0.07,0.0,0.58,0.64,0.63,89.66882967607089,87.22426666666667,9.390950214868491
mutant_24354,0.07,0.0,0.76,0.77,0.8,90.68533960292577,90.07915887850469,9.385487126796468
mutant_24355,0.07,0.0,0.48,0.57,0.54,89.64053291536042,87.29530973451327,9.318445665689978
mutant_24356,0.08,0.0,0.67,0.7,0.71,90.45584117032392,88.81525581395348,9.431486463856643
mutant_24357,0.08,0.0,0.62,0.69,0.67,90.02264367816085,87.50829493087559,9.507774379141653
mutant_24358,0.07,0.0,0.55,0.62,0.6,90.14468129571573,87.98844748858447,9.456808431499493
mutant_24359,0.07,0.0,0.58,0.65,0.63,89.6907941483803,87.17330275229357,9.459996706460151
mutant_2436,0.07,0.0,0.56,0.62,0.61,90.2445454545455,88.26223744292237,9.61400799912857
mutant_24360,0.08,0.0,0.45,0.55,0.51,89.12034482758618,86.9382857142857,9.553736525867782
mutant_24361,0.08,0.0,0.49,0.58,0.54,88.7593625914316,86.01824644549762,9.571527088918655
mutant_24362,0.07,0.0,0.48,0.57,0.53,89.26966562173469,85.93982142857145,9.418890896770533
mutant_24363,0.07,0.0,0.44,0.55,0.5,89.05138975966572,86.21437788018432,9.454526245392223
mutant_24364,0.07,0.0,0.74,0.75,0.78,91.27364681295708,90.111488372093,9.484510416700976
mutant_24365,0.07,0.0,0.54,0.61,0.59,89.32342737722041,86.34552173913043,9.469009805228277
mutant_24366,0.07,0.0,0.54,0.62,0.59,90.02801462904915,87.87225806451612,9.454187885484886
mutant_24367,0.08,0.0,0.65,0.7,0.7,90.57582027168243,89.46701923076922,9.43721680654029
mutant_24368,0.07,0.0,0.68,0.72,0.72,90.26330198537075,88.44450704225352,9.354658068447806
mutant_24369,0.07,0.0,0.69,0.72,0.73,90.88481713688617,89.64766355140186,9.42996981676205
mutant_2437,0.07,0.0,0.55,0.63,0.6,89.3781922675025,86.49171171171172,9.374112188988828
mutant_24370,0.07,0.0,0.72,0.73,0.76,91.2654754440962,90.32834101382488,9.392889278473088
mutant_24371,0.07,0.0,0.59,0.64,0.64,89.28972831765947,86.86873913043478,9.379974605527996
mutant_24372,0.07,0.0,0.41,0.52,0.47,88.48503657262276,85.75290322580646,9.29888400155094
mutant_24373,0.07,0.0,0.43,0.55,0.49,88.30879832810868,85.31725,9.395657349282777
mutant_24374,0.08,0.0,0.41,0.53,0.47,88.59503657262282,85.4584792626728,9.330023636269638
mutant_24375,0.08,0.0,0.44,0.55,0.5,88.58153605015679,86.1303781512605,9.513063495377189
mutant_24376,0.07,0.0,0.43,0.54,0.49,89.07792058516208,86.1690990990991,9.464359296011402
mutant_24377,0.07,0.0,0.71,0.73,0.75,91.40939393939385,89.9024644549763,9.448473355362896
mutant_24378,0.08,0.0,0.65,0.69,0.7,90.92426332288417,89.95028571428573,9.508243623147727
mutant_24379,0.08,0.0,0.69,0.71,0.73,90.7930303030304,90.08254807692308,9.496833709167278
mutant_2438,0.07,0.0,0.55,0.62,0.6,89.58852664576791,87.29356481481481,9.545783377778214
mutant_24380,0.07,0.0,0.57,0.63,0.62,89.5814942528737,87.04837004405286,9.544788909654306
mutant_24381,0.08,0.0,0.45,0.55,0.51,89.3334273772205,87.26731481481481,9.545696800430475
mutant_24382,0.07,0.0,0.53,0.61,0.58,89.98993730407513,87.63612903225807,9.447710819622555
mutant_24383,0.07,0.0,0.58,0.65,0.63,89.81269592476494,87.50267281105991,9.333743613259552
mutant_24384,0.07,0.0,0.44,0.55,0.5,89.0011703239288,86.1517808219178,9.378484631480104
mutant_24385,0.07,0.0,0.41,0.53,0.48,88.53608150470222,85.81258620689654,9.350256974476109
mutant_24386,0.08,0.0,0.69,0.72,0.74,91.03569487983287,90.4214492753623,9.4807539666426
mutant_24387,0.08,0.0,0.7,0.72,0.74,90.8861233019853,89.52361111111111,9.431957646659749
mutant_24388,0.08,0.0,0.68,0.71,0.73,90.87399164054338,89.72976076555024,9.442380735423084
mutant_24389,0.07,0.0,0.74,0.75,0.78,91.03386624869368,89.52582568807341,9.43617072785658
mutant_2439,0.08,0.0,0.77,0.78,0.81,91.79602925809814,90.81175925925926,9.2729278103566
mutant_24390,0.08,0.0,0.73,0.75,0.77,90.9606792058516,89.31127853881277,9.234929747146689
mutant_24391,0.08,0.0,0.72,0.74,0.76,91.1494984326019,89.93141552511418,9.529020973262012
mutant_24392,0.08,0.0,0.72,0.73,0.76,91.23266457680269,89.60506849315068,9.499277272403871
mutant_24393,0.08,0.0,0.47,0.56,0.52,89.62875653082553,86.73732718894009,9.506088004783583
mutant_24394,0.07,0.0,0.58,0.64,0.63,89.76114942528737,87.52972850678734,9.622749751115531
mutant_24395,0.07,0.0,0.52,0.6,0.57,89.95665621734587,87.62513761467889,9.550814853495522
mutant_24396,0.07,0.0,0.47,0.56,0.52,89.60440961337504,87.1753738317757,9.521483330313307
mutant_24397,0.07,0.0,0.41,0.52,0.47,89.2880877742947,86.67328767123287,9.367878415790583
mutant_24398,0.08,0.0,0.48,0.57,0.53,89.6297596656218,87.94412322274881,9.396208355660782
mutant_24399,0.07,0.0,0.53,0.6,0.59,89.36640543364678,86.46209821428572,9.54906981449963
mutant_2440,0.07,0.0,0.62,0.68,0.67,90.80199582027151,89.50779342723007,9.550574965156088
mutant_24400,0.08,0.0,0.64,0.69,0.69,91.21430512016707,90.00328571428572,9.380513773484092
mutant_24401,0.08,0.0,0.71,0.73,0.75,91.25032392894454,90.66252380952379,9.557313523443318
mutant_24402,0.07,0.0,0.69,0.73,0.74,91.22979101358418,90.03598130841124,9.37830962999167
mutant_24403,0.08,0.0,0.68,0.72,0.73,91.31842215256007,90.91148514851484,9.523155359754876
mutant_24404,0.07,0.0,0.5,0.58,0.56,89.84635318704288,87.66353211009174,9.511846326153517
mutant_24405,0.07,0.0,0.49,0.57,0.55,89.900198537095,87.57940366972478,9.535244374202472
mutant_24406,0.07,0.0,0.55,0.62,0.6,89.71468129571588,87.07713004484303,9.5221478482266
mutant_24407,0.07,0.0,0.53,0.6,0.58,89.93090909090903,87.70442396313365,9.523074643490142
mutant_24408,0.07,0.0,0.49,0.58,0.54,89.57529780564246,86.5446976744186,9.2998982841416
mutant_24409,0.07,0.0,0.51,0.58,0.56,89.67199582027158,87.2298623853211,9.4981499366762
mutant_2441,0.07,0.0,0.65,0.69,0.69,90.86683385579937,90.27806763285022,9.486875461205988
mutant_24410,0.07,0.0,0.49,0.57,0.54,89.71288401253913,87.21579185520363,9.60462291963968
mutant_24411,0.08,0.0,0.61,0.67,0.66,90.32855799373046,89.08661971830985,9.575154547767612
mutant_24412,0.08,0.0,0.59,0.65,0.64,90.1846081504702,88.44360730593608,9.557319393841588
mutant_24413,0.07,0.0,0.42,0.53,0.48,89.37055381400208,86.89184331797235,9.539119186670748
mutant_24414,0.07,0.0,0.57,0.64,0.62,90.58879832810868,88.97647887323943,9.540351152118268
mutant_24415,0.07,0.0,0.67,0.71,0.72,91.44211076280035,90.3829716981132,9.35561234207352
mutant_24416,0.07,0.0,0.49,0.58,0.55,89.23157784743984,86.75300469483568,9.507647819042097
mutant_24417,0.08,0.0,0.74,0.75,0.78,90.91666666666653,89.8920283018868,9.57531724093266
mutant_24418,0.08,0.0,0.73,0.74,0.77,90.86060606060613,89.81485849056604,9.489811931302404
mutant_24419,0.08,0.0,0.73,0.75,0.77,90.99217345872529,89.77952380952382,9.54336357889261
mutant_2442,0.08,0.0,0.77,0.78,0.81,91.61168234064792,90.82133027522936,9.570395550406763
mutant_24420,0.07,0.0,0.72,0.75,0.77,92.0143887147335,91.49728571428571,9.52536886088212
mutant_24421,0.07,0.0,0.74,0.76,0.78,91.17998955067927,89.81111627906976,9.46327041766908
mutant_24422,0.07,0.0,0.55,0.62,0.6,89.70160919540231,87.27393518518518,9.467851062570624
mutant_24423,0.07,0.0,0.72,0.75,0.76,91.81740856844307,91.10882075471697,9.604548836619747
mutant_24424,0.08,0.0,0.52,0.6,0.57,89.45076280041792,87.41714285714286,9.57248015166537
mutant_24425,0.08,0.0,0.77,0.78,0.81,91.72099268547547,91.35820754716981,9.558158092365064
mutant_24426,0.08,0.0,0.67,0.71,0.72,90.50510971786815,89.148,9.53270108074544
mutant_24427,0.07,0.0,0.5,0.58,0.55,89.88423197492168,87.38436936936938,9.553536774093248
mutant_24428,0.08,0.0,0.61,0.66,0.66,89.9479623824449,88.06121495327102,9.521737603614314
mutant_24429,0.07,0.0,0.58,0.64,0.63,90.47019853709503,88.73289719626169,9.542256620379026
mutant_2443,0.07,0.0,0.42,0.52,0.47,89.037920585162,86.57354545454545,9.478062414891031
mutant_24430,0.07,0.0,0.57,0.63,0.62,90.11251828631129,87.88919282511212,9.44112143101096
mutant_24431,0.07,0.0,0.55,0.61,0.6,89.97411703239302,87.71166666666666,9.408479321662004
mutant_24432,0.08,0.0,0.66,0.7,0.71,90.33391849529787,88.89822429906543,9.47985682917897
mutant_24433,0.08,0.0,0.59,0.65,0.65,90.19610240334374,88.43175675675676,9.556750243705944
mutant_24434,0.08,0.0,0.65,0.7,0.7,90.48368861024039,89.2668691588785,9.349338968453196
mutant_24435,0.08,0.0,0.49,0.59,0.55,89.72611285266453,88.11287081339712,9.368072856631592
mutant_24436,0.08,0.0,0.61,0.66,0.66,90.3598537095089,89.24944954128439,9.475453309309476
mutant_24437,0.08,0.0,0.53,0.6,0.58,90.11375130616518,88.49356807511738,9.580160731633134
mutant_24438,0.08,0.0,0.76,0.76,0.8,91.47145245559032,90.65464454976302,9.45173805740046
mutant_24439,0.07,0.0,0.6,0.66,0.65,90.39848484848481,88.27251121076233,9.597822056982784
mutant_2444,0.08,0.0,0.41,0.51,0.47,88.28613375130608,84.93833333333335,9.50517914264103
mutant_24440,0.08,0.0,0.61,0.67,0.66,90.22217345872522,88.8267741935484,9.54057988267344
mutant_24441,0.07,0.0,0.59,0.65,0.64,90.42967607105543,88.5143438914027,9.514848617752818
mutant_24442,0.07,0.0,0.64,0.69,0.69,90.09987460815053,87.78438914027149,9.547867224184277
mutant_24443,0.07,0.0,0.57,0.63,0.62,90.24645768025088,88.06758928571428,9.370895169715416
mutant_24444,0.08,0.0,0.59,0.65,0.64,90.0923197492162,88.60986363636363,9.430357629747306
mutant_24445,0.08,0.0,0.62,0.67,0.67,90.48419017763847,89.35744292237442,9.515630209336422
mutant_24446,0.07,0.0,0.59,0.65,0.64,89.86703239289446,87.42586666666666,9.552625687813451
mutant_24447,0.08,0.0,0.54,0.62,0.6,90.1881295715779,89.08628019323672,9.517107548776185
mutant_24448,0.08,0.0,0.76,0.77,0.8,91.49669801462903,91.1568115942029,9.420640622468744
mutant_24449,0.08,0.0,0.72,0.73,0.76,90.85961337513075,89.80199052132701,9.528292825740952
mutant_2445,0.07,0.0,0.78,0.78,0.82,91.80704284221511,90.98319634703196,9.529905859297576
mutant_24450,0.08,0.0,0.68,0.71,0.73,91.10871473354237,90.11132701421802,9.434766798289475
mutant_24451,0.07,0.0,0.71,0.74,0.75,91.84120167189131,91.24958139534883,9.48265429315648
mutant_24452,0.07,0.0,0.72,0.74,0.76,91.95183908045986,91.40390697674421,9.39439606648684
mutant_24453,0.08,0.0,0.6,0.67,0.66,89.89110762800402,87.90359813084113,9.551861928379266
mutant_24454,0.08,0.0,0.62,0.68,0.67,90.06048066875655,88.06594339622642,9.510602533372085
mutant_24455,0.08,0.0,0.73,0.74,0.77,90.95927899686514,89.4326976744186,9.50608619078792
mutant_24456,0.08,0.0,0.73,0.75,0.77,91.59965517241385,90.97178743961351,9.586314370177131
mutant_24457,0.08,0.0,0.73,0.74,0.77,91.50852664576797,90.88868544600939,9.493084476455731
mutant_24458,0.07,0.0,0.71,0.73,0.75,91.26301985370952,90.10104545454547,9.399584110164568
mutant_24459,0.08,0.0,0.73,0.74,0.77,90.87033437826533,89.62019047619047,9.504574968431491
mutant_2446,0.08,0.0,0.78,0.78,0.82,91.51081504702198,90.91870967741936,9.517567806589224
mutant_24460,0.08,0.0,0.56,0.64,0.62,89.70642633228834,87.69145539906103,9.484966077280475
mutant_24461,0.07,0.0,0.48,0.56,0.53,89.77199582027173,87.63056074766355,9.577946383194758
mutant_24462,0.07,0.0,0.47,0.57,0.53,89.61110762800409,86.7900465116279,9.498009857978603
mutant_24463,0.07,0.0,0.52,0.59,0.57,90.05516196447233,87.87610091743122,9.31110545230368
mutant_24464,0.07,0.0,0.52,0.59,0.57,89.78887147335419,87.4,9.460383794603976
mutant_24465,0.07,0.0,0.6,0.66,0.65,90.1959143155695,88.13145454545453,9.439647214252952
mutant_24466,0.08,0.0,0.71,0.74,0.75,91.43695924764889,91.065960591133,9.26313531156695
mutant_24467,0.08,0.0,0.77,0.78,0.81,91.80051201671891,91.32165876777252,9.479737357080351
mutant_24468,0.07,0.0,0.72,0.75,0.76,91.59435736677108,90.57576744186046,9.54515939669937
mutant_24469,0.07,0.0,0.72,0.74,0.76,91.49988505747133,90.44665116279069,9.252270229934124
mutant_2447,0.08,0.0,0.77,0.78,0.81,91.66331243469186,90.97675925925925,9.491454092903655
mutant_24470,0.07,0.0,0.69,0.73,0.73,91.36726227795195,90.21331775700935,9.45664333548983
mutant_24471,0.07,0.0,0.72,0.75,0.76,91.5377115987461,90.4911627906977,9.494025193834728
mutant_24472,0.07,0.0,0.65,0.69,0.69,90.7402507836992,88.76150234741783,9.398895369440444
mutant_24473,0.07,0.0,0.71,0.74,0.76,91.52647857889231,90.39723004694832,9.454302597795593
mutant_24474,0.07,0.0,0.72,0.74,0.76,91.28263322884013,90.04295774647888,9.393773224457972
mutant_24475,0.07,0.0,0.44,0.54,0.5,89.46606060606055,86.8785,9.46516824712204
mutant_24476,0.08,0.0,0.71,0.73,0.75,91.36932079414828,90.84666666666668,9.50149943917546
mutant_24477,0.07,0.0,0.51,0.58,0.56,89.96535005224654,87.71981651376146,9.274474497268823
mutant_24478,0.08,0.0,0.54,0.61,0.59,89.88094043887148,88.23707762557076,9.277663547222218
mutant_24479,0.07,0.0,0.5,0.58,0.56,89.893197492163,87.51995412844036,9.42730888963821
mutant_2448,0.07,0.0,0.66,0.7,0.7,90.71060606060598,89.0031797235023,9.380054791967943
mutant_24480,0.08,0.0,0.7,0.73,0.75,91.58417972831755,91.29059405940595,9.44632330201054
mutant_24481,0.07,0.0,0.47,0.57,0.53,89.70435736677129,86.79751152073733,9.412853196725116
mutant_24482,0.08,0.0,0.77,0.78,0.81,91.8015778474398,91.4616037735849,9.453651409722356
mutant_24483,0.08,0.0,0.77,0.77,0.81,91.70914315569489,91.67723300970871,9.509549125546158
mutant_24484,0.08,0.0,0.43,0.54,0.49,89.27103448275882,86.30013698630135,9.459780209959575
mutant_24485,0.07,0.0,0.48,0.57,0.54,88.73266457680242,86.55682242990655,9.457932459811367
mutant_24486,0.07,0.0,0.45,0.55,0.51,88.76025078369896,85.60521126760564,9.360597409444514
mutant_24487,0.07,0.0,0.68,0.72,0.73,90.66477533960298,89.67100478468899,9.458921107198902
mutant_24488,0.07,0.0,0.71,0.74,0.75,91.54188087774308,90.76857819905214,9.404706960474757
mutant_24489,0.08,0.0,0.53,0.61,0.59,89.65220480668746,87.61524038461539,9.44647044161198
mutant_2449,0.08,0.0,0.77,0.78,0.81,91.6856426332288,90.96760368663595,9.297931113506053
mutant_24490,0.08,0.0,0.46,0.56,0.52,89.60681295715776,86.60537383177571,9.493466892152872
mutant_24491,0.08,0.0,0.68,0.71,0.73,91.11213166144196,90.54201923076923,9.567830131238477
mutant_24492,0.07,0.0,0.69,0.73,0.73,91.50221525600828,90.4616113744076,9.647748086909443
mutant_24493,0.07,0.0,0.71,0.74,0.75,90.76037617554852,89.66842857142858,9.498927295503607
mutant_24494,0.08,0.0,0.47,0.56,0.53,89.08107628004187,86.68570093457943,9.496270615016714
mutant_24495,0.08,0.0,0.48,0.57,0.53,88.99262277951917,86.6552336448598,9.43689585683894
mutant_24496,0.08,0.0,0.48,0.56,0.53,89.2049529780565,87.09528037383177,9.449047050553387
mutant_24497,0.07,0.0,0.61,0.67,0.66,90.96268547544416,89.88250000000002,9.52614817530023
mutant_24498,0.08,0.0,0.5,0.59,0.55,89.08281086729345,86.8977619047619,9.44826641185298
mutant_24499,0.07,0.0,0.49,0.57,0.54,89.20716823406467,86.57509090909092,9.54052308230756
mutant_2450,0.07,0.0,0.41,0.52,0.47,89.01433646812951,86.23445454545455,9.419176323043624
mutant_24500,0.08,0.0,0.73,0.74,0.77,91.08969696969703,90.37400943396227,9.46836401731422
mutant_24501,0.08,0.0,0.69,0.72,0.74,90.96831765935204,90.21580188679245,9.321997627681013
mutant_24502,0.08,0.0,0.46,0.56,0.52,89.601264367816,87.9978947368421,9.39126371085343
mutant_24503,0.08,0.0,0.64,0.69,0.69,90.81521421107645,89.86199999999998,9.3943596041671
mutant_24504,0.08,0.0,0.7,0.72,0.74,91.3579832810866,91.0756937799043,9.439215123406465
mutant_24505,0.08,0.0,0.68,0.71,0.72,90.95118077324967,90.01966981132075,9.40546481219656
mutant_24506,0.08,0.0,0.68,0.71,0.73,91.040564263323,90.34341232227487,9.374591181978287
mutant_24507,0.08,0.0,0.7,0.72,0.75,91.16722048066873,90.58738095238094,9.47365095869007
mutant_24508,0.08,0.0,0.47,0.56,0.53,89.60854754440969,87.91728571428573,9.373407067879812
mutant_24509,0.08,0.0,0.77,0.78,0.81,91.55779519331254,90.90774647887324,9.462308356540325
mutant_2451,0.08,0.0,0.77,0.78,0.81,91.65803552769083,91.12511627906976,9.435758410837948
mutant_24510,0.08,0.0,0.77,0.77,0.81,91.6817972831768,91.58793269230767,9.313532478681296
mutant_24511,0.08,0.0,0.71,0.73,0.75,91.41550679205854,91.16272727272728,9.482494998169146
mutant_24512,0.08,0.0,0.73,0.74,0.77,91.29699059561129,89.7613023255814,9.491755322565885
mutant_24513,0.07,0.0,0.74,0.76,0.78,91.32820271682337,90.0835,9.53533703812994
mutant_24514,0.08,0.0,0.69,0.72,0.73,91.33010449320797,90.86764423076923,9.388215443950465
mutant_24515,0.08,0.0,0.47,0.56,0.53,89.03420062695933,86.07207373271889,9.327197849056532
mutant_24516,0.08,0.0,0.68,0.71,0.72,90.98625914315565,90.21521531100478,9.464533042829997
mutant_24517,0.08,0.0,0.63,0.68,0.68,90.09467084639493,88.22464788732394,9.423933504523852
mutant_24518,0.07,0.0,0.56,0.64,0.61,90.18683385579935,88.1393427230047,9.497801943121331
mutant_24519,0.08,0.0,0.63,0.68,0.68,90.7056844305119,89.82842857142857,9.533504470670453
mutant_2452,0.08,0.0,0.73,0.75,0.77,91.23979101358408,90.1312962962963,9.514457241730142
mutant_24520,0.08,0.0,0.76,0.76,0.8,91.52343782654125,91.35458937198068,9.279847072706415
mutant_24521,0.08,0.0,0.77,0.78,0.81,91.68809822361558,90.92646788990827,9.47201387265938
mutant_24522,0.08,0.0,0.59,0.65,0.64,90.13074190177637,88.26184834123222,9.439982171985328
mutant_24523,0.08,0.0,0.59,0.65,0.64,90.31683385579935,88.6544144144144,9.289918883173774
mutant_24524,0.07,0.0,0.5,0.59,0.55,89.88405433646808,87.46762790697674,9.218375107659163
mutant_24525,0.07,0.0,0.52,0.6,0.57,89.97067920585168,87.60804651162789,9.643398308045327
mutant_24526,0.07,0.0,0.54,0.61,0.59,90.06207941483787,87.79431818181818,9.43429678844084
mutant_24527,0.08,0.0,0.69,0.71,0.73,90.99580982236147,90.32661904761905,9.577248489023022
mutant_24528,0.08,0.0,0.73,0.75,0.77,91.0628840125393,90.188738317757,9.39729830562798
mutant_24529,0.08,0.0,0.73,0.75,0.78,91.10166144200622,89.79201834862386,9.501684027457149
mutant_2453,0.08,0.0,0.6,0.67,0.66,89.75617554858931,87.83056603773586,9.391156390077867
