dataset,row_id,sequence_sha256,log-likelihood,d4_par1_if10_policy
2fjg,2fjg:0000358:85c0dda4e3d6,85c0dda4e3d685d836a11f8db9c1b549092a6a6bd1f1f8a7d4fc83cefe81eb73,0.3150314987,d4_component_default_guard
2fjg,2fjg:0000359:ecab69ccb88e,ecab69ccb88e2d004de0cd13006fbbd9dcb4c42dd2e8cd243f37d28b4fd9364e,0.8762376308,d4_component_default_guard
2fjg,2fjg:0000360:93e2c7ae3bba,93e2c7ae3bba0771abf4a51eff6c93554e86514b1c5684a18c5f2486fc73c8e6,0.1975697577,d4_component_default_guard
2fjg,2fjg:0000361:5a35a5e32b1b,5a35a5e32b1b7d33176fa302e90cdfa736f86673082b441422b7ef7a2b6ea685,0.9378938079,d4_component_default_guard
2fjg,2fjg:0000362:eb3fb3300ac6,eb3fb3300ac6446ac3db35d71dac36bfacc2aecdf9313e3b6f09ab96cbc9c8ee,0.7403240204,d4_component_default_guard
2fjg,2fjg:0000363:61ea42aaa2eb,61ea42aaa2ebab0b7217acbfa9437c99756490e022713decf29a11830e973079,0.4491448998,d4_component_default_guard
2fjg,2fjg:0000364:71817b052a7c,71817b052a7c8c9fd9e82a2a783829e8912cf06aabd69fb9877c919ec4e5ed37,0.4126912653,d4_component_default_guard
2fjg,2fjg:0000365:4f8b73d6e5bd,4f8b73d6e5bdd70c9cb6ba774b29cd94e160f81dd02f99868c13deb353f04c0f,0.8262826204,d4_component_default_guard
2fjg,2fjg:0000366:cd73a549c3dc,cd73a549c3dcb5acdeac4ddffaf0e324323ad77ffb697cb38669ea90787fe063,0.9117912054,d4_component_default_guard
2fjg,2fjg:0000367:4ce6d385da38,4ce6d385da38de47a2a4ba4b54d9e7239a03451b9ba496ef9d32269a68da76ec,0.7853285074,d4_component_default_guard
2fjg,2fjg:0000368:468927d2d6a1,468927d2d6a129518cc00d4078c1db8e700daeb31a4aa76c30f6eb84f98099b7,0.8150315285,d4_component_default_guard
2fjg,2fjg:0000369:ad90e37440be,ad90e37440bef41f758fd5ecf4fd697c968b242d5072a2cb1dedf26f2ca9c603,0.7020702362,d4_component_default_guard
2fjg,2fjg:0000370:abfd94497f20,abfd94497f200a0b5d8758c4eb24cba4314473ac5e507e9ebf0c0d43bae72443,0.7925292253,d4_component_default_guard
2fjg,2fjg:0000371:f38eb9b6aa89,f38eb9b6aa893583eaffc721d511132e6c1230a306520ac765874cb369cb4afe,0.7461746335,d4_component_default_guard
2fjg,2fjg:0000372:7f8767bb3025,7f8767bb30253c470c35159dae4e6a74cc5d3f022505630abffdaedd1c0ebb55,0.1476147622,d4_component_default_guard
2fjg,2fjg:0000373:d0ece9efbdc0,d0ece9efbdc08264a71677ceb477c128c8c1f03376dc73984f8627f1957fdae2,0.8127812743,d4_component_default_guard
2fjg,2fjg:0000374:9961970a4054,9961970a4054ec4ea4a860160ea45c1a57075b30106e435147ed3a54fab1cbbc,0.4099909961,d4_component_default_guard
2fjg,2fjg:0000375:789c2786bb02,789c2786bb02572b252c710830e3ce8fa2388767194b9eb0db20afe21026ee15,0.7101710439,d4_component_default_guard
2fjg,2fjg:0000376:959c688b334a,959c688b334a8fcc12e1e3b2b1e3518bb9106cb6cba69b30ac278234edb58cec,0.5967596769,d4_component_default_guard
2fjg,2fjg:0000377:5fb8e7f7998b,5fb8e7f7998b359c36a8b702b4e5f3bb185e8b3d44db20d8d7654b096af255fd,0.6354635358,d4_component_default_guard
2fjg,2fjg:0000378:60207d8b43fc,60207d8b43fc5f15b1e90b9b8f9c5ef5e412f3c0ab7f9e8935b961da38780dec,0.9419441819,d4_component_default_guard
2fjg,2fjg:0000379:ff098d01e2d3,ff098d01e2d32cd6227d8b710a177a6c82bd25680cd2b0d2d02912b919720475,0.6966696382,d4_component_default_guard
2fjg,2fjg:0000380:35c970714add,35c970714add13e8c851fa320ac9cd0ef355f78bca9f2815648caaeb09a44f29,0.8496849537,d4_component_default_guard
2fjg,2fjg:0000381:24ad1cd2d5d6,24ad1cd2d5d6ae85841f1f4de8dae08fd194e23834a63651847e86e25490fcc6,0.1431143135,d4_component_default_guard
2fjg,2fjg:0000382:e8f93ebb6d2f,e8f93ebb6d2fe9c92b0a145e6b98bf07e964d8a487c6e827cba2ac9e48f5a7cf,0.2376237661,d4_component_default_guard
2fjg,2fjg:0000383:fd0a82c43de5,fd0a82c43de58531dd9e3e99401c2f4d2b880b80179e63ded99f973e144fba1d,0.3838883936,d4_component_default_guard
2fjg,2fjg:0000384:12e0337ddc69,12e0337ddc69a4e224c03c68ddcef76a12dbb3a694f20e696f7837dd61fc1921,0.7151215076,d4_component_default_guard
2fjg,2fjg:0000385:25469a9633e6,25469a9633e682a8b3ec41f52fd3fb91b5a59660c41ac10bc5225e2777410449,0.3744374514,d4_component_default_guard
2fjg,2fjg:0000386:e76fa7f13ab8,e76fa7f13ab84f653fe5cdf5dbc4a07babcae03398601f88f606b24ef32b5b26,0.6237623692,d4_component_default_guard
2fjg,2fjg:0000387:610831b44ef9,610831b44ef9f333093e3ef0070dd2448b689f6df0a6974900d12914898467dc,0.4342934191,d4_component_default_guard
2fjg,2fjg:0000388:f68db0e6c2fb,f68db0e6c2fb5f1c3cdaefc59f38a873cac21c886ee8c1fe4a5125eeadd6923a,0.5913591385,d4_component_default_guard
2fjg,2fjg:0000389:5779193c61ea,5779193c61ea96c2cf4e68286f6a46cf6c19bd1212dcb124f09a62a08778542e,0.3910891116,d4_component_default_guard
2fjg,2fjg:0000390:5bdfaf92af77,5bdfaf92af77bc2a36e363d44b694473499e43e5801874a82448d9394ea3b884,0.07605760545,d4_component_default_guard
2fjg,2fjg:0000391:57616ae3480e,57616ae3480e4b993a10a65d4e38e4a2c0517fe62b6173d6c1de1d0c23aaba0e,0.4923492372,d4_component_default_guard
2fjg,2fjg:0000392:8b8414351a36,8b8414351a36ccd13d128ed723741d769e95857a6ae2c1c13808f3ef9465a0af,0.2515751719,d4_component_default_guard
2fjg,2fjg:0000393:9d79f41e08c3,9d79f41e08c314bef3aaee1bc566c1cabfa5f7350f2fae269632f465a1afcb87,0.3645364642,d4_component_default_guard
2fjg,2fjg:0000394:b5de0afed690,b5de0afed69073a20b28c2c9bf3611f98ea16ccd35def9f138566fe5ca408146,0.1786678731,d4_component_default_guard
2fjg,2fjg:0000395:2b88181064d9,2b88181064d9c71ded60717ef1e27dfd90fcde8083eac79160a6b23c4ac1b6c8,0.2430243045,d4_component_default_guard
2fjg,2fjg:0000396:5ef9d907754f,5ef9d907754fc241982a516bbc88ec4e7ea4351da7faffb291566e1e1f53aa7a,0.2421242148,d4_component_default_guard
2fjg,2fjg:0000397:da16edf3c92a,da16edf3c92ab79ddb8c92098b6a91702ccaacb508462dc99b163aff45a20885,0.6530153155,d4_component_default_guard
2fjg,2fjg:0000398:63eb00f35bf6,63eb00f35bf6259a1f2c87a3964ff18ea01a0cbfb1f3ccd1b05f0a3ea3abc0fb,0.345184505,d4_component_default_guard
2fjg,2fjg:0000399:4fb69de4ec60,4fb69de4ec602af814ac5c9872b145c161a5260f884f4df8ec3d9b2900cfaf48,0.1116111577,d4_component_default_guard
2fjg,2fjg:0000400:acb392b3b392,acb392b3b392fadb4cfaa85b7925d61da5e9983f37436927fdf9b3fd8161d6ae,0.03510351107,d4_component_default_guard
2fjg,2fjg:0000401:cf1e17f24b0c,cf1e17f24b0ce5c46036f5d0a068ebcf25181f3f8aebf306fd74fd3c66017b9f,0.0630063042,d4_component_default_guard
2fjg,2fjg:0000402:f14f5ebeda9a,f14f5ebeda9acef2ae301737362787a53e86cb9d09debe7ace60328acd7d45a6,0.09630963206,d4_component_default_guard
2fjg,2fjg:0000403:e588d0ed1389,e588d0ed1389bdd61a41e4842840a10cea3a097190ed89322411a16e4a6c34cf,0.2650765181,d4_component_default_guard
2fjg,2fjg:0000404:b517e3c1c433,b517e3c1c43336eb61abb8be642415682e781974f3b80d365bbbcd51df665ddb,0.1120612025,d4_component_default_guard
2fjg,2fjg:0000405:00b0af1b6cbd,00b0af1b6cbdf6f41f5820cb4439ceec67cd9ea28b01efcbd1a009b86d4869e9,0.1863186359,d4_component_default_guard
2fjg,2fjg:0000406:24da7bb53640,24da7bb53640027ffb7c522697376788c3465b3de1cf5a553c78800fb24f246c,0.2025202513,d4_component_default_guard
2fjg,2fjg:0000407:205913b3c023,205913b3c023d16afe07763a8761132bcc62c10ae10a687af9967c3a25f22b78,0.08190818876,d4_component_default_guard
2fjg,2fjg:0000408:4706b76b6c5b,4706b76b6c5b8733cb6f4908ca9b028a0f0eb57e7b4a259548b334b8b6bdacf6,0.1323132366,d4_component_default_guard
2fjg,2fjg:0000409:fbc48b305329,fbc48b30532988131e2c146f1996217518e1c1c9c8a204d2148f626571748394,0.0009000900318,d4_component_default_guard
2fjg,2fjg:0000410:66ed2e342838,66ed2e3428389d5407869f0ae49348697692f7f4822a9c0c75c00da42700694a,0.03015301563,d4_component_default_guard
2fjg,2fjg:0000411:47776abc230f,47776abc230f686c3d8b4ee1e6569c7febb3f540fdb8bc24d62126473dedf8c5,0.05445544422,d4_component_default_guard
2fjg,2fjg:0000412:e53d3467ec7a,e53d3467ec7a90bccb8ced9c992417f7f035294ea452fb22be54355b1e6ae6ee,0.1305130571,d4_component_default_guard
2fjg,2fjg:0000413:92dde9e0ebb0,92dde9e0ebb0ab4eac411634b2b4c56a31d0aec7ef841b4f351674f8f97af710,0.02002700232,d4_component_default_guard
2fjg,2fjg:0000414:40c7365fd421,40c7365fd42134ea79a85076aecf15f686fb22ee1b92dcdcc62fb55cc393db3c,0.05670567229,d4_component_default_guard
2fjg,2fjg:0000415:95650e98e335,95650e98e335645d5269865c0bfcd58b297c86879ed05a6f69cf2333534b2fb4,0.007200720254,d4_component_default_guard
2fjg,2fjg:0000416:f69ae05a31d5,f69ae05a31d5e32ad80327175e196a632d0132ca48baa73c7963e9d46b7e6f14,0.2875787616,d4_component_default_guard
2fjg,2fjg:0000417:66503d768c32,66503d768c321566d2c47b8a3d3fda6ff4c06d3d8eba21198df309af236da7c2,0.0441044122,d4_component_default_guard
2fjg,2fjg:0000418:73a2a8a305ad,73a2a8a305ad206c8bc07177249530c8aacfa15c5cbd0ec24a0c6e4786331796,0.1125112548,d4_component_default_guard
2fjg,2fjg:0000419:ef1639c8e507,ef1639c8e5072bd8ec455f7d16e8d19e433ff44094a4f9cdcf144ea373569793,0.03825382516,d4_component_default_guard
2fjg,2fjg:0000420:29d6b9617d6f,29d6b9617d6fb725197ef3d426ce996d7a8c7c2ef524c71595408c2e7ded011c,0.06660666317,d4_component_default_guard
2fjg,2fjg:0000421:61a81bde962f,61a81bde962f91806e89d1dbc1a08564ddba1ae4bc74d417d9357ab2dc6d0ca8,0.1201620176,d4_component_default_guard
2fjg,2fjg:0000422:e6658f006c2c,e6658f006c2cacd2edc4fba4f5fd76fad8fd00ae23ae6c062169bb5ad70e164a,0.2740774155,d4_component_default_guard
2fjg,2fjg:0000423:84987c63e46b,84987c63e46bbbe37871dfb26f1cd928945cee0eb51114aa316b059df264fa9f,0.1161116138,d4_component_default_guard
2fjg,2fjg:0000424:df8e62fa66fd,df8e62fa66fd1446f31e9b39a4551518701bde4e755543efbb72664c407f4b8f,0.1899189949,d4_component_default_guard
2fjg,2fjg:0000425:734cf1d2eb69,734cf1d2eb693d85e2e8c55c5554ac38626b9d6ad8ea98d44eb4a00e542b9760,0.1903690398,d4_component_default_guard
2fjg,2fjg:0000426:d600c796da55,d600c796da55c745cf501351c4fb328d1961a4786dd428760b59a813bda641a5,0.08055805415,d4_component_default_guard
2fjg,2fjg:0000427:8826eaee847b,8826eaee847bcd373551729298311ecd99b0681c0ac9fb16248008954c20e8e2,0.137713775,d4_component_default_guard
2fjg,2fjg:0000428:70cce92b25bb,70cce92b25bb5393c20a49391c602e6ff525c401b5164bfb50ee533a2fbda5fa,0.002700269921,d4_component_default_guard
2fjg,2fjg:0000429:ce0c62b9fcf5,ce0c62b9fcf5f79c6b77c3b0e40faf499755691cdc75da45c46b99ed6041437d,0.03780378029,d4_component_default_guard
2fjg,2fjg:0000430:d150224ad859,d150224ad85951baec7a52360288faff954554d016007e9aac32e1502730650d,0.05490548909,d4_component_default_guard
2fjg,2fjg:0000431:37578244f4bc,37578244f4bcb0444f21070ae995422511c555402ea0ff95f432d2c5425541f1,0.130963102,d4_component_default_guard
2fjg,2fjg:0000432:1df605f3c733,1df605f3c733abc715ee5750516eb0d6eac402ca9359c188a34abaf5eaba6901,0.01530153025,d4_component_default_guard
2fjg,2fjg:0000433:d91dafbf4dd6,d91dafbf4dd6494c4fad66ddac94066ca2d47297ddf8499fc70201801c918cc9,0.06255625933,d4_component_default_guard
2fjg,2fjg:0000434:0b5a6dca21eb,0b5a6dca21eb7b98c32a78d04957b6d698237a35501ceb85dfc1e24e00292c14,0.009000900201,d4_component_default_guard
2fjg,2fjg:0000435:dfba426a8fa0,dfba426a8fa07f5b47a6b407cc11eb0dd9dcf437509da9e0b0de361bd3e4aaa5,0.3087308705,d4_component_default_guard
2fjg,2fjg:0000436:5c3a29cb6b54,5c3a29cb6b54ed36d336b5228ab16f2ea9ea0cae4c85cd84bd69cb3ecb14224a,0.04500450194,d4_component_default_guard
2fjg,2fjg:0000437:8c5ca87899ed,8c5ca87899ed1596aec83ff188b0a4552bf89b9c95c39c9ee12e48324cafcd2a,0.9369937181,d4_component_default_guard
2fjg,2fjg:0000438:6a7fbbb9e158,6a7fbbb9e158403fa208c55bc7fde38acb2353dcc588e2d77fc89fb31b4d8484,0.7439243793,d4_component_default_guard
2fjg,2fjg:0000439:589cd27e4a5d,589cd27e4a5d781ab34a6ec9162ddb6bb282fa36fa185dcc5b3d0ae5fb6eb90c,0.4468946755,d4_component_default_guard
2fjg,2fjg:0000440:3b5a6a95b162,3b5a6a95b162974b367b7f187d43711ec72f0bf412d0d9843d9aeddd08c266f1,0.4063906372,d4_component_default_guard
2fjg,2fjg:0000441:f903adc17cd2,f903adc17cd2ff666a79f58e48822709fe3d1b1db197c59c3488854cbb83c214,0.8298829794,d4_component_default_guard
2fjg,2fjg:0000442:7b889e8dc51e,7b889e8dc51ee787a0bc2c7dea319f044496ae746179b81194540edf9f494c2d,0.9162916541,d4_component_default_guard
2fjg,2fjg:0000443:08a4c55f6962,08a4c55f69625c29d0e51adb807fe197c8985c77791276c8c0c4ef74a4b24e54,0.7740774155,d4_component_default_guard
2fjg,2fjg:0000444:5569e79dcb37,5569e79dcb378d6a0ec1da8120f9ddc41f2c7af896d84a78fca35b40456ff57f,0.8114311695,d4_component_default_guard
2fjg,2fjg:0000445:61d6338d1d5a,61d6338d1d5a75352f2aa0e7580f8923581377f6f456407fa4e78ecb959b6bee,0.7061206102,d4_component_default_guard
2fjg,2fjg:0000446:260ead30cf3f,260ead30cf3f4c401a1427d46f5a6706933d44d2858aeca4902e595eb3f43801,0.7902790308,d4_component_default_guard
2fjg,2fjg:0000447:fa575cd301ac,fa575cd301acf6e771fdc8441005ff30be804daa21fbe8b28f111f914a1f795c,0.7560756207,d4_component_default_guard
2fjg,2fjg:0000448:cdd2e4d2b282,cdd2e4d2b282f06aa40ba1aa82cb44ebe086eacf178232449401da0299603700,0.1354635507,d4_component_default_guard
2fjg,2fjg:0000449:d6caa743eb85,d6caa743eb852ece0f399575ca81f785ac2b4c0c695617c51ffdd62919cef7ce,0.8343834281,d4_component_default_guard
2fjg,2fjg:0000450:30c82a7d92e3,30c82a7d92e35f275a34ccf191c2df3eb55f807c8ed6d59d621b97bace172119,0.392889291,d4_component_default_guard
2fjg,2fjg:0000451:7afa7dfe2505,7afa7dfe250502d98c8e15265bfa2fdae607cfa01a9089d7cf76bff1ac905d1f,0.6917191744,d4_component_default_guard
2fjg,2fjg:0000452:e558a4aad3c6,e558a4aad3c669a2f9669d4fca117599799db3c2f15941b9eec3d1f690b18ae2,0.6152115464,d4_component_default_guard
2fjg,2fjg:0000453:64e0a9f86275,64e0a9f862752d91416aedcb6f360584bc07d88a0cfe4936dd79bc218207438d,0.6334383488,d4_component_default_guard
2fjg,2fjg:0000454:e7ff1ed1a449,e7ff1ed1a4490d2887d4f2469093e80d3dcca42a157873510f178b3985f957ba,0.9446444511,d4_component_default_guard
2fjg,2fjg:0000455:3171ca2e380f,3171ca2e380fd02807252d5ff1c05d864d65452cdde003f9b76b799a146ff67a,0.6359136105,d4_component_default_guard
2fjg,2fjg:0000456:ad2120927c84,ad2120927c842b421ec1cf12b798cc6009caff238fb4338a778fb0d8dbde540f,0.7646264434,d4_component_default_guard
2fjg,2fjg:0000457:44b32f87a171,44b32f87a1714e22f2090ea253c91c7e3615a463642419d0a82fe0cfe834bae3,0.2781278193,d4_component_default_guard
2fjg,2fjg:0000458:1c0a2ed89375,1c0a2ed89375e182eea0b4613b11dc24000213674d5a8191f10fa7584bb00237,0.3487848639,d4_component_default_guard
2fjg,2fjg:0000459:493a86faa422,493a86faa42298925eae9b4432c6f7a84b920016d11b1951d35ff5b65c70538e,0.1689918935,d4_component_default_guard
2fjg,2fjg:0000460:14775ecc3541,14775ecc3541d25952f2203573eb3e5a92aeb548e45b45bca682bf0bbd4a7628,0.2529253066,d4_component_default_guard
2fjg,2fjg:0000461:9531f118056a,9531f118056a21b0253e861327f10c936333ae0b95ae8569e3f2060394fbc60f,0.3676867783,d4_component_default_guard
2fjg,2fjg:0000462:3135d71c386f,3135d71c386f3266bb048bb8398a05a3406a1d0d75b6077782d6a08ab5670083,0.5558055639,d4_component_default_guard
2fjg,2fjg:0000463:eba1f82f6d96,eba1f82f6d9679038665b18dfb88f83c56a849176c9865092349ad8c493e8716,0.3960396051,d4_component_default_guard
2fjg,2fjg:0000464:bbc7516fa15b,bbc7516fa15b59c6d4de29268d607511b96d01e94acc733f7791ccc448f6251f,0.2200720012,d4_component_default_guard
2fjg,2fjg:0000465:0b47090e3836,0b47090e38364ba4212231ef662da2eca23585017da1f0cad3386b062d614846,0.1908190846,d4_component_default_guard
2fjg,2fjg:0000466:16369e15c702,16369e15c70246a481427ab00410a69f10d6991ac9e49ee857d61682f4701ce5,0.01350134984,d4_component_default_guard
2fjg,2fjg:0000467:40b4bb9ca827,40b4bb9ca827796f7a4c15c614095769df00f020bda684f92aeadbe9720be83b,0.3762376308,d4_component_default_guard
2fjg,2fjg:0000468:444fe02cf72d,444fe02cf72d12ac919fbda45965fe066edbed59f681f24e8e369fd1a6cf27a0,0.1660666019,d4_component_default_guard
2fjg,2fjg:0000469:549f032c9f71,549f032c9f712d4e69b241d3983e05bc847b64ea8819ca8e4221949d6b478ae6,0.2695769668,d4_component_default_guard
2fjg,2fjg:0000470:02dc697ef7d1,02dc697ef7d1514ecb2e8c5d644d3ea710c3ee1afe11d999b35bb93af14bec4c,0.1732673198,d4_component_default_guard
2fjg,2fjg:0000471:93540cffcb89,93540cffcb890ae23ba75340d463615e1b633eb1e889bb0e96686b9334fbd9ba,0.3298829794,d4_component_default_guard
2fjg,2fjg:0000472:9b5f52fa80ae,9b5f52fa80aef3b2f5edb5897a68873493a1e9a7325c82ccd66bfc9dda33375a,0.06705670804,d4_component_default_guard
2fjg,2fjg:0000473:4c5341ee5a95,4c5341ee5a95be6f847d41154be420942d5899ac2cab31bb857d6e8db76c4c79,0.6728172898,d4_component_default_guard
2fjg,2fjg:0000474:b4c948d1778d,b4c948d1778d6753dee1e1dc3a28b8c255691768ca958f121c52e219337979b0,0.1813681424,d4_component_default_guard
2fjg,2fjg:0000475:ae7a4eb34070,ae7a4eb340702a00b7e4e2a02b2e6f8dc327750981ed4d920512be5f3521d1b6,0.9257425666,d4_component_default_guard
2fjg,2fjg:0000476:68c1a5b3fd6c,68c1a5b3fd6c4779f2aa54fb30bf03793fd970462517c8ae278259593690d1de,0.5855085254,d4_component_default_guard
2fjg,2fjg:0000477:034fec1561bf,034fec1561bfc037580d2ff33282cda2721c0e7df0f0009aa684110cd1885468,0.4500450194,d4_component_default_guard
2fjg,2fjg:0000478:06f9a50d9904,06f9a50d9904f293410c55ed958a40ff210e94812f4d1cd53c3d32d7376066d2,0.5760576129,d4_component_default_guard
2fjg,2fjg:0000479:813b073c1fbe,813b073c1fbed11d47ae72dc41a2a7d400826e53ebd5dbc89f675ed6f3cdddaa,0.813231349,d4_component_default_guard
2fjg,2fjg:0000480:4900e96c1c43,4900e96c1c433463fc1839ea5d46b22177144e52a946ccfd00cb977711b0b701,0.5940594077,d4_component_default_guard
2fjg,2fjg:0000481:903a299f0b71,903a299f0b710a0d1badfac887b48ef35937834a3fb68d71764df870e3f3f2a2,0.7776777744,d4_component_default_guard
2fjg,2fjg:0000482:42d16c825c24,42d16c825c2451df100762213fe78450bad6ee277aceec4f31f11ae6af346c70,0.7574257255,d4_component_default_guard
2fjg,2fjg:0000483:6b805ce6bb87,6b805ce6bb87cbfe99d5a3b1455ea07152e73f3c5380c5034bbcb619561f61fe,0.7542754412,d4_component_default_guard
2fjg,2fjg:0000484:101894ac07ab,101894ac07ab6ece11763060dd9f3a2b7779d0494b525dcb6021ca788b106bd7,0.6647164822,d4_component_default_guard
2fjg,2fjg:0000485:6fd1bcaf0ae3,6fd1bcaf0ae3e40b33606a85828e2c86e12f439abb60e6c5a9e857336ce99908,0.07650765032,d4_component_default_guard
2fjg,2fjg:0000486:b86cce7ba437,b86cce7ba4372a8d89792ccf211d48b68dffd543c2b5d9654e939b295f6981ae,0.7371737361,d4_component_default_guard
2fjg,2fjg:0000487:94ddc7343199,94ddc734319945fe02349785ed25155007920197106c0f44d1a2a0209d46e807,0.4734473526,d4_component_default_guard
2fjg,2fjg:0000488:0211e2534e8e,0211e2534e8e4fa6f857222dd1af5f7929650b993da4400c004357ed4d18676d,0.5031503439,d4_component_default_guard
2fjg,2fjg:0000489:a6e383ebf26d,a6e383ebf26db812e6779d18cefa4d8e8d07990b41085c2f078ab9c4e110594a,0.5400540233,d4_component_default_guard
2fjg,2fjg:0000490:e3b10a425c0e,e3b10a425c0e61afeea823772ead7ad8c20b47804a2604b2862f1c592aa43b73,0.5792078972,d4_component_default_guard
2fjg,2fjg:0000491:8a8845fd8669,8a8845fd8669be893708433eb3ea038ddb608cd6b0ccd765c1662cd37158bc80,0.3937893808,d4_component_default_guard
2fjg,2fjg:0000492:9a8bc41217da,9a8bc41217da957e3feb448da03d4034ba34348a9f788b502bfc15f3b485cb9b,0.7704770565,d4_component_default_guard
2fjg,2fjg:0000493:2bd2420dbdde,2bd2420dbddeb2a1e679b54558eff804e3d6eb2ace62567e749fe4ac1d5b2e04,0.5315031409,d4_component_default_guard
2fjg,2fjg:0000494:b8f3ef2b99eb,b8f3ef2b99ebcce47fd994b6fcbc154b5d3207625d05b2bef8209a725108dcad,0.8883888125,d4_component_default_guard
2fjg,2fjg:0000495:f5b5abedc05b,f5b5abedc05b9d4c4e3e6e74154debb7ce96cf2d520a711519c3dc9466480227,0.5283528566,d4_component_default_guard
2fjg,2fjg:0000496:7759b9c38755,7759b9c38755d07748d0c1a17af278594c853a3b457f0200f190ddfa75cf9db1,0.3123312294,d4_component_default_guard
2fjg,2fjg:0000497:339d46519931,339d4651993109b19849c4429d086a01ce332755adf6786ae8a35e80f5b4bb42,0.5189018846,d4_component_default_guard
2fjg,2fjg:0000498:80b520a66bb1,80b520a66bb16f862e744c545595a88084ce59996cc34ee1d8506908a28f6115,0.5657065511,d4_component_default_guard
2fjg,2fjg:0000499:4b0b1fe411af,4b0b1fe411af993b905c09670836b753df6054f575c1137a47b2e4b9aca12a1d,0.865886569,d4_component_default_guard
2fjg,2fjg:0000500:bc0d57cd8a8a,bc0d57cd8a8abb7678ee0ab1adfe10365bca1684a66857931ae19a8026cd4089,0.5747074485,d4_component_default_guard
2fjg,2fjg:0000501:1f94048aede9,1f94048aede9e41b74a083b3a8d65058146e36d4cfdbd5ad39a4e71d034f620e,0.7245724797,d4_component_default_guard
2fjg,2fjg:0000502:80c743a1c6a4,80c743a1c6a43bc8479bcd02260b215473bd0c341b7c456f705fbd0115c646e7,0.5220522285,d4_component_default_guard
2fjg,2fjg:0000503:03cbe95a5faf,03cbe95a5faf70305c77413d6d20fea888fca681870680d1dd4dff4f8a403ddf,0.610261023,d4_component_default_guard
2fjg,2fjg:0000504:23b508736961,23b50873696125ae05a104d8a300fcc40bf8c3dc771c08267e9ce99aeb52616a,0.486048609,d4_component_default_guard
2fjg,2fjg:0000505:eefd99daabc4,eefd99daabc44a37794b7f9162e654d2034d861da06449d1cfafd75d706d8a2a,0.08235823363,d4_component_default_guard
2fjg,2fjg:0000506:42921f69c882,42921f69c8821e1e9235e40c07893259fd23c89d13d317876c44beba0b9b8d56,0.7569757104,d4_component_default_guard
2fjg,2fjg:0000507:978a3518f970,978a3518f970f1f7fa66bac086d2026bb84fb2620ab2b8ebb4bc6b3798307427,0.3141314089,d4_component_default_guard
2fjg,2fjg:0000508:0ca6bb98c7a5,0ca6bb98c7a548109d57c608e481b5d040f842e0ff7ddea2b1209b52e9eb38af,0.4432943165,d4_component_default_guard
2fjg,2fjg:0000509:b800d1f84e7e,b800d1f84e7e72edac016459ae005f2fffb72670b774518b10ea10aee9164a5c,0.2785778642,d4_component_default_guard
2fjg,2fjg:0000510:d55ddbd6690b,d55ddbd6690b12e14fb945fcf429d81c349846e3e1e90ba4dfbeecca014e2b6b,0.2533753514,d4_component_default_guard
2fjg,2fjg:0000511:ec58f713ca27,ec58f713ca279791b49a9431b35edadf44809466314868cdc4357701535a2470,0.8195319772,d4_component_default_guard
2fjg,2fjg:0000512:a03dae0cded4,a03dae0cded4f869b40942334cec9e8b388fa68256c069732c25dcd86956cb98,0.4882988334,d4_component_default_guard
2fjg,2fjg:0000513:b54e586ced1a,b54e586ced1a65085139546de2716b3b9095010983a0a128c7e48be33968d16d,0.7682268023,d4_component_default_guard
2fjg,2fjg:0000514:5aece03729f4,5aece03729f4a98c5e727e412ee403ca03d382769eaa6e9d6328d6ccdc1851da,0.361836195,d4_component_default_guard
2fjg,2fjg:0000515:de33e9d19938,de33e9d19938705b3e72a491bf189c9b4e484cc440238014e4371e345b8b41fb,0.3262826204,d4_component_default_guard
2fjg,2fjg:0000516:5c281b144360,5c281b144360df09730d4673d2ff088d74cb80e8f22e5b8e185c13617e55068e,0.2542754412,d4_component_default_guard
2fjg,2fjg:0000517:0d0205109050,0d0205109050c684d2f06c6afae8177a507ca714a9a98aa5903ae55d7d8c9f39,0.3447344601,d4_component_default_guard
2fjg,2fjg:0000518:7e8cb8dac3f3,7e8cb8dac3f3e3b20d6bcb6e7aa8f68971a2ae27f2f9f820be7dea3eefcd3903,0.6422142386,d4_component_default_guard
2fjg,2fjg:0000519:9740ad666ac6,9740ad666ac64798c27f28adbcfe04d879629fb8c7da828155f2bbec1b5429f5,0.2394239455,d4_component_default_guard
2fjg,2fjg:0000520:368f39bcd541,368f39bcd54119ec12509881dc21a0b515701874be56d1ad8ef6c04c57c072a3,0.3852385283,d4_component_default_guard
2fjg,2fjg:0000521:09eb73d729fd,09eb73d729fdece26e90741f6eef5a3e7b3eaa7dde96bd18793d3e5b94e90a68,0.448694855,d4_component_default_guard
2fjg,2fjg:0000522:5775260885b0,5775260885b02d23b0a9fcc98b2b6dd6526591f5cfbf63da2954e5d3386d9b37,0.1426642686,d4_component_default_guard
2fjg,2fjg:0000523:82ec13cd9f44,82ec13cd9f448aec7a5250c3c077302071ec7e7cca54752ceb1a553749a7a4ec,0.07155715674,d4_component_default_guard
2fjg,2fjg:0000524:9abdcb155264,9abdcb155264613d1f01a1f65e67ef1dd026aec30f219462f9bc3eecebde5244,0.3663366437,d4_component_default_guard
2fjg,2fjg:0000525:8fbd5b6cca27,8fbd5b6cca27155b95d0aeac713b395e749af2adcb8d4abef765b5db2dd2e08b,0.1858685911,d4_component_default_guard
